vx,vy,vz,center_x,center_y,center_z,num_points,label,eig1,eig2,eig3,linearity,planarity,scattering,anisotropy,omnivariance,gaussian_avg_mahalanobis2,gaussian_center_mahalanobis2,gaussian_avg_euclidean,gaussian_center_advantage,shell_avg_residual,shell_center_residual,shell_avg_radius,shell_center_penalty,occupied_face_count,occupied_face_ratio,opposite_face_pair_ratio,normal_variation,occupancy_asymmetry,planar_context_penalty,corner_context_bonus
-1,11,8,-0.500000,11.500000,8.500000,30,linear,0.095807,0.020146,0.001355,0.789723,0.196136,0.014141,0.985859,0.013777,2.433796,63.602111,0.309684,-61.168315,0.588256,4.620908,1.491392,4.032652,4,0.666667,0.333333,0.233547,0.704918,0.187126,1.357365
-1,18,-2,-0.500000,18.500000,-1.500000,37,planar,0.094194,0.056295,0.000468,0.402353,0.592675,0.004972,0.995028,0.013542,2.229084,25.456128,0.361284,-23.227045,0.510994,3.370589,1.494589,2.859595,3,0.500000,0.333333,0.009051,0.333333,0.308915,0.645552
-1,18,-1,-0.500000,18.500000,-0.500000,35,planar,0.084158,0.045493,0.000108,0.459427,0.539291,0.001282,0.998718,0.007448,2.005184,11.587959,0.340240,-9.582775,0.607338,1.807468,1.604634,1.200130,4,0.666667,0.666667,0.004538,0.009259,0.464609,0.149645
-1,18,0,-0.500000,18.500000,0.500000,35,planar,0.084308,0.043755,0.000050,0.481008,0.518394,0.000598,0.999402,0.005708,1.956393,6.507207,0.337641,-4.550814,0.548351,0.725203,1.548351,0.176851,4,0.666667,0.666667,0.001770,0.009390,0.457021,0.146051
-1,18,1,-0.500000,18.500000,1.500000,36,planar,0.088486,0.043463,0.000064,0.508818,0.490457,0.000725,0.999275,0.006273,1.970354,7.073887,0.342308,-5.103533,0.632719,1.084779,1.632719,0.452060,4,0.666667,0.666667,0.002500,0.024876,0.444581,0.164071
-1,18,2,-0.500000,18.500000,2.500000,35,planar,0.089328,0.044602,0.000131,0.500695,0.497840,0.001465,0.998535,0.008049,2.023219,4.752219,0.344575,-2.729000,0.602142,1.114938,1.602142,0.512796,4,0.666667,0.666667,0.008267,0.072934,0.445013,0.224722
-1,18,3,-0.500000,18.500000,3.500000,45,planar,0.136244,0.074490,0.001324,0.453256,0.537025,0.009719,0.990281,0.023775,2.492560,6.190111,0.423068,-3.697551,0.611279,1.242374,1.611279,0.631095,3,0.500000,0.333333,0.012594,0.366197,0.291934,0.686486
0,-15,4,0.500000,-14.500000,4.500000,27,planar,0.095684,0.025673,0.003826,0.731691,0.228323,0.039986,0.960014,0.021103,2.643291,10.838938,0.314838,-8.195646,0.590900,1.205206,1.480054,0.614306,2,0.333333,0.333333,0.092606,0.045752,0.146518,0.442011
0,-13,4,0.500000,-12.500000,4.500000,44,planar,0.086271,0.044336,0.000424,0.486086,0.508995,0.004919,0.995081,0.011752,2.212950,73.874404,0.342305,-71.661454,0.726695,5.652028,1.718272,4.925333,2,0.333333,0.333333,0.002925,0.018727,0.225713,0.291214
0,-11,3,0.500000,-10.500000,3.500000,31,linear,0.087083,0.001162,0.000001,0.986653,0.013331,0.000017,0.999983,0.000529,1.478369,225.825376,0.255906,-224.347007,0.329572,8.768487,1.033146,8.438915,3,0.500000,0.333333,0.000387,0.453901,0.152371,0.766480
0,-11,4,0.500000,-10.500000,4.500000,29,linear,0.076024,0.000525,0.000001,0.993096,0.006886,0.000018,0.999982,0.000379,1.286638,52.987358,0.235904,-51.700720,0.371746,4.782608,0.946565,4.410862,4,0.666667,0.333333,0.083887,0.711712,0.167779,1.162797
0,-11,8,0.500000,-10.500000,8.500000,24,linear,0.100030,0.003757,0.000488,0.962438,0.032688,0.004874,0.995126,0.005680,2.019823,6.972418,0.279652,-4.952595,0.689702,3.205715,1.454741,2.516013,1,0.166667,0.000000,0.022458,0.333333,0.033114,0.796985
0,-10,-2,0.500000,-9.500000,-1.500000,21,linear,0.104269,0.002880,0.000000,0.972380,0.027617,0.000004,0.999996,0.000481,1.650607,11.594791,0.273794,-9.944184,0.403250,1.518674,0.941279,1.115424,1,0.166667,0.000000,0.022028,0.333333,0.032986,0.796405
0,-10,4,0.500000,-9.500000,4.500000,68,planar,0.088317,0.075698,0.000156,0.142883,0.855346,0.001771,0.998229,0.010150,2.079974,23.764053,0.393020,-21.684079,0.286077,2.507472,1.237119,2.221396,3,0.500000,0.333333,0.024003,0.383648,0.375540,0.721083
0,-10,6,0.500000,-9.500000,6.500000,38,planar,0.101132,0.057674,0.000068,0.429715,0.569616,0.000669,0.999331,0.007337,1.982985,0.875962,0.358268,1.107023,0.417951,0.058944,1.120536,-0.359007,2,0.333333,0.000000,0.025788,0.666667,0.128599,1.168147
0,-10,7,0.500000,-9.500000,7.500000,63,planar,0.079579,0.041730,0.000107,0.475613,0.523047,0.001340,0.998660,0.007075,2.027858,4.399053,0.330099,-2.371195,0.489893,1.114985,1.486069,0.625092,2,0.333333,0.000000,0.022225,0.666667,0.123601,1.163337
0,-9,-2,0.500000,-8.500000,-1.500000,40,linear,0.099392,0.020811,0.000145,0.790619,0.207920,0.001461,0.998539,0.006698,2.019247,4.984174,0.296023,-2.964928,0.621019,2.681656,1.329088,2.060637,4,0.666667,0.666667,0.019336,0.194658,0.316843,0.373562
0,-8,-2,0.500000,-7.500000,-1.500000,45,linear,0.097579,0.001664,0.000001,0.982952,0.017035,0.000013,0.999987,0.000587,1.579755,22.973391,0.272505,-21.393636,0.396656,3.413070,1.056923,3.016414,4,0.666667,0.666667,0.020904,0.053567,0.235680,0.220477
0,-8,4,0.500000,-7.500000,4.500000,162,planar,0.109248,0.064595,0.004474,0.408728,0.550319,0.040952,0.959048,0.031606,2.775761,5.164613,0.392114,-2.388852,0.664118,1.025043,1.577133,0.360925,2,0.333333,0.000000,0.241479,0.666667,0.096422,1.459331
0,-8,5,0.500000,-7.500000,5.500000,41,linear,0.074836,0.006129,0.000148,0.918101,0.079926,0.001973,0.998027,0.004076,1.927048,24.329196,0.245509,-22.402148,0.338447,0.927016,0.863451,0.588570,3,0.500000,0.333333,0.180135,0.610169,0.139816,1.181036
0,-8,6,0.500000,-7.500000,6.500000,15,linear,0.054618,0.001943,0.000005,0.964423,0.035492,0.000085,0.999915,0.000791,1.537088,116.687437,0.198707,-115.150349,0.430568,11.725459,1.111754,11.294892,3,0.500000,0.333333,0.295035,0.396135,0.111767,1.100712
0,-8,7,0.500000,-7.500000,7.500000,28,planar,0.115012,0.054285,0.001650,0.528009,0.457646,0.014345,0.985655,0.021758,2.503204,63.486799,0.380990,-60.983595,0.830999,5.537130,1.793138,4.706131,1,0.166667,0.000000,0.370704,0.333333,0.037060,1.267117
0,-7,-2,0.500000,-6.500000,-1.500000,54,linear,0.095417,0.022508,0.000066,0.764108,0.235201,0.000690,0.999310,0.005211,1.971697,0.053650,0.297218,1.918047,0.368188,0.892574,0.868567,0.524386,4,0.666667,0.666667,0.006841,0.170295,0.332800,0.329893
0,-6,-2,0.500000,-5.500000,-1.500000,114,planar,0.092797,0.058259,0.000035,0.372191,0.627434,0.000375,0.999625,0.005731,1.988508,0.251233,0.372614,1.737275,0.200528,0.504850,1.068021,0.304321,4,0.666667,0.666667,0.000096,0.222967,0.505085,0.378727
0,-5,-2,0.500000,-4.500000,-1.500000,220,planar,0.108984,0.069825,0.000030,0.359311,0.640419,0.000271,0.999729,0.006078,1.996338,0.112339,0.394223,1.883999,0.199744,0.745005,0.947872,0.545260,4,0.666667,0.666667,0.000072,0.207090,0.510748,0.361230
0,-4,-2,0.500000,-3.500000,-1.500000,411,planar,0.088399,0.079765,0.000024,0.097677,0.902057,0.000267,0.999733,0.005497,1.994586,0.299099,0.382582,1.695486,0.276661,0.512410,0.969822,0.235749,4,0.666667,0.666667,0.000023,0.249742,0.624148,0.408081
0,-3,-2,0.500000,-2.500000,-1.500000,923,planar,0.081712,0.078386,0.000029,0.040702,0.958939,0.000359,0.999641,0.005728,2.001642,0.427996,0.374253,1.573645,0.271310,0.398966,0.971579,0.127656,4,0.666667,0.666667,0.000081,0.192569,0.648737,0.345268
0,-2,-2,0.500000,-1.500000,-1.500000,1051,planar,0.075433,0.029079,0.000067,0.614498,0.384612,0.000890,0.999110,0.005280,2.014643,2.143976,0.295591,-0.129333,0.329561,0.255974,0.994782,-0.073587,3,0.500000,0.333333,0.000158,0.393902,0.254827,0.700172
0,1,-2,0.500000,1.500000,-1.500000,1065,planar,0.090868,0.026898,0.000077,0.703987,0.295168,0.000845,0.999155,0.005726,2.022707,4.444946,0.312247,-2.422239,0.345215,0.806262,1.074258,0.461047,3,0.500000,0.333333,0.000145,0.395133,0.230131,0.701509
0,2,-2,0.500000,2.500000,-1.500000,917,planar,0.081384,0.081029,0.000034,0.004369,0.995211,0.000420,0.999580,0.006084,2.006504,3.774115,0.377025,-1.767611,0.309563,0.438746,1.029595,0.129183,4,0.666667,0.666667,0.000065,0.202165,0.664450,0.355802
0,3,-2,0.500000,3.500000,-1.500000,389,planar,0.090033,0.071886,0.000021,0.201564,0.798208,0.000228,0.999772,0.005102,1.990277,5.056203,0.376169,-3.065926,0.266547,0.595305,0.956702,0.328758,4,0.666667,0.666667,0.000059,0.236264,0.579136,0.393303
0,4,-2,0.500000,4.500000,-1.500000,196,planar,0.083466,0.070787,0.000018,0.151900,0.847881,0.000218,0.999782,0.004756,1.981951,6.779150,0.366260,-4.797200,0.274690,0.946835,1.021205,0.672145,4,0.666667,0.666667,0.000032,0.199916,0.600678,0.353284
0,5,-2,0.500000,5.500000,-1.500000,121,planar,0.092964,0.054622,0.000026,0.412441,0.587279,0.000280,0.999720,0.005093,1.980238,7.934472,0.367528,-5.954234,0.227385,1.232522,1.146263,1.005137,4,0.666667,0.666667,0.000075,0.139130,0.487719,0.286478
0,6,-2,0.500000,6.500000,-1.500000,84,planar,0.115711,0.073404,0.000052,0.365624,0.633927,0.000449,0.999551,0.007614,2.003259,8.450147,0.419110,-6.446888,0.387725,1.106065,1.305324,0.718340,4,0.666667,0.666667,0.006348,0.149903,0.504706,0.306796
0,7,-2,0.500000,7.500000,-1.500000,59,planar,0.133993,0.068220,0.000112,0.490872,0.508291,0.000837,0.999163,0.010083,2.043732,10.016598,0.425142,-7.972866,0.282015,1.358082,1.156895,1.076067,4,0.666667,0.666667,0.011935,0.196350,0.447986,0.365431
0,8,-2,0.500000,8.500000,-1.500000,33,linear,0.086012,0.003060,0.000001,0.964418,0.035575,0.000007,0.999993,0.000530,1.689981,25.495349,0.252956,-23.805368,0.482422,4.006642,1.044905,3.524219,3,0.500000,0.333333,0.014623,0.378109,0.156258,0.702328
0,8,8,0.500000,8.500000,8.500000,74,planar,0.084211,0.040439,0.000112,0.519784,0.478889,0.001328,0.998672,0.007248,2.036797,19.582612,0.334011,-17.545815,0.549183,2.632047,1.537672,2.082864,3,0.500000,0.333333,0.005913,0.368421,0.279185,0.679912
0,9,8,0.500000,9.500000,8.500000,61,planar,0.079291,0.057498,0.000569,0.274853,0.717968,0.007179,0.992821,0.013742,2.294946,14.132319,0.348760,-11.837373,0.590875,2.704369,1.578024,2.113494,4,0.666667,0.666667,0.006855,0.084104,0.539057,0.235101
0,10,4,0.500000,10.500000,4.500000,30,linear,0.086237,0.001830,0.000001,0.978780,0.021203,0.000017,0.999983,0.000612,1.582065,221.035800,0.256864,-219.453735,0.312544,10.427835,1.070555,10.115292,2,0.333333,0.333333,0.026908,0.039216,0.117996,0.346129
0,10,8,0.500000,10.500000,8.500000,53,planar,0.090273,0.067299,0.000139,0.254489,0.743976,0.001535,0.998465,0.009442,2.056557,16.917154,0.379460,-14.860597,0.540932,2.385749,1.536276,1.844817,4,0.666667,0.666667,0.072758,0.176988,0.514957,0.426244
0,11,3,0.500000,11.500000,3.500000,39,linear,0.088925,0.012799,0.001139,0.856067,0.131128,0.012805,0.987195,0.010903,2.386036,14.506481,0.286983,-12.120446,0.649515,2.604610,1.481455,1.955095,2,0.333333,0.333333,0.106565,0.069767,0.128283,0.487274
0,11,6,0.500000,11.500000,6.500000,33,linear,0.081809,0.012281,0.002020,0.849882,0.125425,0.024692,0.975308,0.012661,2.503282,11.113492,0.276394,-8.610210,0.541350,1.304915,1.260063,0.763565,2,0.333333,0.333333,0.088166,0.119497,0.128533,0.517138
0,11,8,0.500000,11.500000,8.500000,34,linear,0.089538,0.017888,0.000654,0.800219,0.192474,0.007307,0.992693,0.010157,2.262933,99.838982,0.300914,-97.576049,0.589393,7.427812,1.495653,6.838419,3,0.500000,0.333333,0.100326,0.338983,0.180685,0.774988
0,13,4,0.500000,13.500000,4.500000,16,linear,0.087384,0.001488,0.000000,0.982974,0.017022,0.000004,0.999996,0.000348,1.487854,283.765578,0.262016,-282.277724,0.321795,12.823539,1.243229,12.501744,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000
0,18,-2,0.500000,18.500000,-1.500000,35,planar,0.080200,0.062719,0.001934,0.217965,0.757920,0.024115,0.975885,0.021347,2.555988,21.392868,0.358354,-18.836880,0.947550,4.486291,1.947550,3.538740,2,0.333333,0.000000,0.025287,0.666667,0.149071,1.167471
0,18,-1,0.500000,18.500000,-0.500000,35,planar,0.083893,0.045504,0.000109,0.457593,0.541104,0.001302,0.998698,0.007471,2.006189,11.740249,0.339918,-9.734060,0.554308,1.736944,1.548693,1.182636,3,0.500000,0.333333,0.013748,0.338028,0.293939,0.657058
0,18,0,0.500000,18.500000,0.500000,36,planar,0.088202,0.043865,0.000723,0.502676,0.489132,0.008192,0.991808,0.014087,2.319679,9.255724,0.343997,-6.936045,0.893868,1.545681,1.893868,0.651813,3,0.500000,0.333333,0.003992,0.338028,0.281526,0.643887
0,18,1,0.500000,18.500000,1.500000,36,planar,0.088190,0.042981,0.000069,0.512635,0.486583,0.000782,0.999218,0.006393,1.974129,13.989782,0.341155,-12.015653,0.648647,1.760240,1.648647,1.111593,3,0.500000,0.333333,0.012367,0.333333,0.279552,0.650028
0,18,2,0.500000,18.500000,2.500000,36,planar,0.088226,0.045928,0.000336,0.479425,0.516762,0.003813,0.996187,0.011088,2.157565,6.091572,0.345663,-3.934007,0.755956,1.521587,1.755956,0.765631,3,0.500000,0.333333,0.024014,0.346667,0.283952,0.680419
0,18,3,0.500000,18.500000,3.500000,39,planar,0.143361,0.071193,0.001676,0.503399,0.484907,0.011694,0.988306,0.025768,2.538782,6.571876,0.425595,-4.033094,0.447917,0.929907,1.412534,0.481991,2,0.333333,0.000000,0.024888,0.666667,0.118185,1.166932
1,-15,4,1.500000,-14.500000,4.500000,22,linear,0.087497,0.004523,0.001540,0.948306,0.034099,0.017595,0.982405,0.008478,2.304145,79.535283,0.261978,-77.231138,0.817704,14.195085,1.726396,13.377381,2,0.333333,0.333333,0.527808,0.049645,0.057608,1.033818
1,-13,4,1.500000,-12.500000,4.500000,42,planar,0.077147,0.037128,0.000621,0.518740,0.473205,0.008055,0.991945,0.012119,2.288423,44.672506,0.319210,-42.384083,0.553832,4.766465,1.539385,4.212633,2,0.333333,0.333333,0.001906,0.063063,0.217839,0.338609
1,-11,3,1.500000,-10.500000,3.500000,15,linear,0.051413,0.000436,0.000000,0.991522,0.008472,0.000006,0.999994,0.000193,1.199154,260.089574,0.202304,-258.890420,0.259415,10.448433,0.994883,10.189018,2,0.333333,0.000000,0.145081,0.666667,0.055720,1.329193
1,-11,4,1.500000,-10.500000,4.500000,42,linear,0.098728,0.023713,0.000351,0.759814,0.236626,0.003560,0.996440,0.009370,2.156939,15.748080,0.329119,-13.591141,0.422175,2.845678,1.381382,2.423503,4,0.666667,0.333333,0.283873,0.702564,0.185947,1.422716
1,-10,4,1.500000,-9.500000,4.500000,61,planar,0.087471,0.073884,0.000112,0.155339,0.843379,0.001282,0.998718,0.008982,2.042120,10.403410,0.386767,-8.361289,0.201734,1.430511,1.128570,1.228777,3,0.500000,0.333333,0.231372,0.482759,0.293264,1.110054
1,-10,6,1.500000,-9.500000,6.500000,17,linear,0.079063,0.011962,0.000020,0.848707,0.151045,0.000247,0.999753,0.002644,1.816032,6.223722,0.243120,-4.407690,0.266165,1.514730,0.900285,1.248565,1,0.166667,0.000000,0.008499,0.333333,0.040726,0.778140
1,-9,-2,1.500000,-8.500000,-1.500000,23,planar,0.122068,0.050614,0.000099,0.585368,0.413820,0.000813,0.999187,0.008495,1.973076,6.331115,0.345823,-4.358039,0.401697,1.336601,1.046742,0.934905,3,0.500000,0.333333,0.008956,0.355556,0.260592,0.669869
1,-9,4,1.500000,-8.500000,4.500000,16,linear,0.020680,0.000009,0.000000,0.999569,0.000421,0.000010,0.999990,0.000033,0.902719,415.907698,0.116983,-415.004978,0.471534,14.839777,0.559305,14.368243,3,0.500000,0.333333,0.124668,0.443223,0.130306,0.922514
1,-8,-2,1.500000,-7.500000,-1.500000,42,planar,0.100624,0.071181,0.000077,0.292601,0.706634,0.000765,0.999235,0.008198,1.998990,4.891717,0.364591,-2.892727,0.368201,0.939870,1.053942,0.571669,4,0.666667,0.666667,0.012777,0.197278,0.532471,0.367588
1,-8,4,1.500000,-7.500000,4.500000,121,corner_like,0.140060,0.069199,0.020681,0.505931,0.346413,0.147656,0.852344,0.058523,2.908306,2.280157,0.453681,0.628149,0.435438,0.069962,1.305544,-0.365476,4,0.666667,0.666667,0.192415,0.317394,0.281841,0.742227
1,-7,-2,1.500000,-6.500000,-1.500000,84,planar,0.117804,0.068473,0.000085,0.418751,0.580526,0.000723,0.999277,0.008825,2.031237,3.287262,0.420300,-1.256026,0.334432,0.258833,1.309497,-0.075598,4,0.666667,0.666667,0.000046,0.144611,0.484704,0.292467
1,-7,4,1.500000,-6.500000,4.500000,58,planar,0.061844,0.038754,0.001949,0.373354,0.595131,0.031515,0.968485,0.016716,2.574666,18.188432,0.295791,-15.613766,0.400549,1.905970,1.247231,1.505421,3,0.500000,0.333333,0.032557,0.466281,0.298424,0.823528
1,-6,-2,1.500000,-5.500000,-1.500000,104,planar,0.104801,0.061814,0.000037,0.410173,0.589474,0.000353,0.999647,0.006210,1.990948,1.656224,0.373726,0.334724,0.312007,0.009337,1.015982,-0.302670,4,0.666667,0.666667,0.000066,0.145777,0.488658,0.293776
1,-6,4,1.500000,-5.500000,4.500000,52,planar,0.089512,0.070062,0.002683,0.217292,0.752729,0.029979,0.970021,0.025626,2.651410,21.508410,0.371833,-18.857000,0.509507,1.570189,1.355161,1.060682,3,0.500000,0.333333,0.022648,0.471380,0.344254,0.815760
1,-5,-2,1.500000,-4.500000,-1.500000,171,planar,0.082621,0.070823,0.000020,0.142800,0.856962,0.000238,0.999762,0.004866,1.981772,1.495238,0.365861,0.486534,0.329746,0.127505,1.025728,-0.202241,4,0.666667,0.666667,0.000064,0.240940,0.604589,0.398455
1,-5,3,1.500000,-4.500000,3.500000,18,planar,0.070247,0.019133,0.000199,0.727640,0.269532,0.002828,0.997172,0.006439,1.985228,179.135319,0.212556,-177.150091,0.627907,10.581479,1.358561,9.953572,2,0.333333,0.000000,0.051728,0.666667,0.091133,1.203166
1,-5,4,1.500000,-4.500000,4.500000,140,planar,0.082446,0.054567,0.006342,0.338153,0.584926,0.076921,0.923079,0.030557,2.813573,10.146425,0.349822,-7.332852,0.571266,1.182945,1.409148,0.611679,4,0.666667,0.333333,0.053623,0.698551,0.343877,1.107463
1,-4,-2,1.500000,-3.500000,-1.500000,342,planar,0.085791,0.083226,0.000021,0.029889,0.969865,0.000246,0.999754,0.005323,1.991450,1.208356,0.382946,0.783094,0.254927,0.195244,0.941253,-0.059683,4,0.666667,0.666667,0.000037,0.287595,0.653527,0.449738
1,-4,4,1.500000,-3.500000,4.500000,63,linear,0.088166,0.007901,0.001921,0.910383,0.067825,0.021792,0.978208,0.011020,2.493907,61.978850,0.287061,-59.484943,0.807557,6.361986,1.725582,5.554429,2,0.333333,0.000000,0.088686,0.666667,0.064567,1.253059
1,-3,-2,1.500000,-2.500000,-1.500000,676,planar,0.084383,0.080195,0.000025,0.049635,0.950065,0.000300,0.999700,0.005554,1.997705,0.938382,0.378890,1.059323,0.300361,0.209868,0.994088,-0.090493,4,0.666667,0.666667,0.000028,0.331074,0.644940,0.497553
1,-2,-2,1.500000,-1.500000,-1.500000,1447,planar,0.080089,0.078593,0.000036,0.018687,0.980859,0.000454,0.999546,0.006117,2.008804,0.518275,0.371896,1.490530,0.272735,0.409646,0.969459,0.136911,4,0.666667,0.666667,0.083011,0.207443,0.603623,0.473585
1,-1,-2,1.500000,-0.500000,-1.500000,1646,corner_like,0.105772,0.032722,0.021443,0.690636,0.106635,0.202729,0.797271,0.042024,2.914651,0.953685,0.379389,1.960966,0.619593,0.295027,1.537507,-0.324566,4,0.666667,0.333333,0.397907,0.679092,0.108368,1.550843
1,-1,-1,1.500000,-0.500000,-0.500000,1356,planar,0.048158,0.023773,0.000575,0.506358,0.481694,0.011948,0.988052,0.008701,2.302831,90.960425,0.249864,-88.657594,0.503831,7.593084,1.318071,7.089253,2,0.333333,0.000000,0.295929,0.666667,0.085053,1.532837
1,0,-2,1.500000,0.500000,-1.500000,1343,planar,0.090118,0.033311,0.007063,0.630361,0.291262,0.078377,0.921623,0.027678,2.833749,0.726518,0.330142,2.107231,0.651395,0.186401,1.475209,-0.464994,4,0.666667,0.333333,0.277845,0.690190,0.190992,1.400966
1,0,-1,1.500000,0.500000,-0.500000,592,linear,0.047548,0.004166,0.000403,0.912387,0.079131,0.008482,0.991518,0.004307,2.069704,125.909198,0.204113,-123.839494,0.456744,10.237167,1.260820,9.780423,2,0.333333,0.000000,0.374653,0.666667,0.045683,1.639114
1,1,-2,1.500000,1.500000,-1.500000,1429,planar,0.080200,0.078013,0.000052,0.027271,0.972075,0.000654,0.999346,0.006897,2.023446,0.085451,0.371608,1.937996,0.275140,0.791216,0.977025,0.516076,4,0.666667,0.666667,0.002261,0.184255,0.652933,0.339067
1,2,-2,1.500000,2.500000,-1.500000,667,planar,0.083734,0.078849,0.000024,0.058343,0.941368,0.000289,0.999711,0.005427,1.996313,0.194957,0.376417,1.801356,0.275300,0.583941,0.964742,0.308640,4,0.666667,0.666667,0.000030,0.334963,0.641173,0.501832
1,3,-2,1.500000,3.500000,-1.500000,331,planar,0.082290,0.077445,0.000014,0.058873,0.940952,0.000175,0.999825,0.004514,1.983459,0.498129,0.374585,1.485330,0.322635,0.355667,1.038015,0.033032,4,0.666667,0.666667,0.000039,0.263063,0.641013,0.422756
1,3,4,1.500000,3.500000,4.500000,60,linear,0.059698,0.010246,0.000611,0.828376,0.161396,0.010228,0.989772,0.007201,2.235826,108.731744,0.236439,-106.495918,0.466661,8.518066,1.384244,8.051406,2,0.333333,0.000000,0.038264,0.666667,0.079577,1.184989
1,4,-2,1.500000,4.500000,-1.500000,187,planar,0.104296,0.065678,0.000024,0.370274,0.629495,0.000231,0.999769,0.005484,1.988333,1.105116,0.383652,0.883217,0.263196,0.152389,0.977521,-0.110807,4,0.666667,0.666667,0.000028,0.211283,0.506046,0.365782
1,4,3,1.500000,4.500000,3.500000,61,linear,0.107840,0.021855,0.001331,0.797336,0.190322,0.012342,0.987658,0.014639,2.476773,82.655260,0.329962,-80.178487,0.477965,6.262129,1.401063,5.784165,3,0.500000,0.000000,0.099299,1.000000,0.116264,1.634054
1,4,4,1.500000,4.500000,4.500000,100,planar,0.073010,0.038747,0.003024,0.469300,0.489284,0.041416,0.958584,0.020451,2.685679,34.604216,0.320892,-31.918537,0.412997,2.405456,1.383369,1.992459,4,0.666667,0.333333,0.035859,0.859649,0.325554,1.260690
1,5,-2,1.500000,5.500000,-1.500000,113,planar,0.108382,0.054602,0.000026,0.496209,0.503550,0.000240,0.999760,0.005363,1.980591,1.625588,0.385263,0.355003,0.201381,0.050144,1.046716,-0.151238,4,0.666667,0.666667,0.000097,0.223586,0.451438,0.379409
1,5,3,1.500000,5.500000,3.500000,16,linear,0.072335,0.001684,0.000214,0.976726,0.020319,0.002955,0.997045,0.002964,1.677952,116.428567,0.228601,-114.750614,0.502645,10.958047,1.251563,10.455402,2,0.333333,0.000000,0.376905,0.666667,0.041373,1.642155
1,5,4,1.500000,5.500000,4.500000,16,linear,0.084914,0.015951,0.000306,0.812150,0.184245,0.003605,0.996395,0.007457,2.028486,79.557806,0.288864,-77.529319,0.582177,7.032684,1.407555,6.450506,4,0.666667,0.333333,0.155910,0.799534,0.204318,1.356633
